   	CUSTOMER_CODE	COMPANY_CODE	BUSINESS_NO	OFFICER_NAME	OFFICER_NAME_ENG	CUSTOMER_NAME	CUSTOMER_NAME_ENG	NATION_CODE	ZIP_CODE	ADDRESS	ADDRESS_ENG	TEL_NO	FAX_NO	CO_CERTIFIED_EXPORTER_YN	CERTIFICATION_NO	REMARK	INTG_INTERFACE_TRANS_ID	TARGET_YN	EMAIL	SEND_RECEIVE_IDENTIFIER_CODE	DELETE_YN	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
1309	420472	PLS100	211-86-93549	박승하		새빛회계법인	SAEBIT ACCOUNTING FIRM	KR	6050	서울특별시 강남구 언주로 711(논현동)	711, Eonju-ro, Gangnam-gu,	02-518-6814	02-546-2368	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1310	420474	PLS100	477-87-00517	안성환		(주)동명산전	DONGMYUNG SANJUN Co.,Ltd	KR	38108	경상북도 경주시 동천로60번길 9(동천동)	9, Dongcheon-ro 60beon-gil,	054-774-5252		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1311	420475	PLS100	161-15-00070	윤호섭		파인미디어(PINE MEDIA)	PINE MEDIA	KR	7616	서울특별시 강서구 방화대로23길 49-16, 2층(공항동)	49-16, Banghwa-daero 23-gil,Gangseogu	010-9852-6633		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1312	420514	PLS100	130-86-66286	김세현		주식회사 제이에프엠엔지니어링	JFM ENGINEERING	KR	14558	경기도 부천시 원미구 조마루로411번길 451층(원미동, 1층)	45, Jomaru-ro 411beon-gil,	032-683-3922		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1313	420543	PLS100	102-88-00245	오종열		주식회사 비비시스템	BB SYSTEM Co.,Ltd	KR	39866	경상북도 칠곡군 지천면 금송로 60,413호(경북산학융합지구칠곡기업연구관)	60, Geumsong-ro, Jicheon-myeon,	054-971-1632		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1314	420561	PLS100	505-11-94921	박재방		동일상사	DONGIL SANGSA	KR	38095	경상북도 경주시 소금강로61번길 45(용강동)	45, Sogeumgang-ro 61beon-gil,	054-771-7320		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1315	421141	PLS100	101-86-58153	데이비드스완		로버트월터스코리아 주식회사	ROBERT WALTERS KOREA Ltd.	KR	38147	26, Eulji-ro 5-gil, Jung-gu,	26, Eulji-ro 5-gil, Jung-gu,	02-6454-7000	02-6454-7099	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1316	421142	PLS100	327-47-00138	박성환		홍성산업	HONG SUNG INDUSTRIAL	KR	42701	대구광역시 달서구 성서공단로 297(장동)	297, Seongseogongdan-ro, Dalseo-gu,	053-593-5557		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1317	421157	PLS100	293-45-00132	김영권		카스전자저울 성서점	CAS ELECTRONIC SCALE	KR	42704	대구광역시 달서구 성서서로 180(갈산동)	180, Seongseoseo-ro, Dalseo-gu,	053-585-8377	053-585-8378	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1318	421158	PLS100	124-82-15784	토마스제임스		경기수원외국인학교	GYEONGGI SUWON INTERNATIONAL SCHOOL	KR	16706	경기도 수원시 영통 영통동 29-3	451, Yeongtong-ro, Yeongtong-gu,	031-695-2880		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1319	421159	PLS100	506-81-53867	이병갑,이찬우		주식회사 한국산업엔지니어링	HANKOOK INDUSTRIAL ENGINEERING	KR	38147	경상북도 포항시 남구 대송면 청강로250번길 13-6	13-6, Cheolgang-ro 250beon-gil,Daesong-myeon, Nam-gu,	054-286-4551	054-286-4552	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1320	421160	PLS100	505-03-75948	권오강		현대계림판매 대리점	HYUNDAI GYERIM	KR	38147	경상북도 경주시 원화로 328(성동동)	328, Wonhwa-ro,	054-748-8282		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1321	421162	PLS100	506-16-84339	서경휘		오피스종합가구	OFFICE JONGHAB FURNITURE	KR	37586	경상북도 포항시 북구 새천년대로 1311-1(장성동)	1311-1, Saecheonnyeon-daero,Buk-gu,	054-251-4945	054-251-4946	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1322	421191	PLS100	506-81-74300	정진이		금강방재주식회사	KUMKANG BANG JAE	KR	37586	경상북도 포항시 남구 상도동 18-12 2층	26-3, Jungheung-ro 172beon-gil,	054-273-4119	054-273-7118	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1323	421277	PLS100	101-81-30747	문석,김태호,김영철		한화호텔앤드리조트(주)	HANWHA HOTELS & RESORTS	KR	7345	서울특별시 영등포구 63로 50,12층(여의도동, 한화생명빌팅)	50, 63-ro, Yeongdeungpo-gu,	055-372-6909		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1324	421335	PLS100				박상연	PARK, SANG-YEON	KR	6580	서울특별시 서추구 반포동 82-20	6, Donggwang-ro 43-gil, Seocho-gu,	02-537-6866		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1325	421347	PLS100				DEL-Ver-rus Dirk Schulte	DEL-Ver-rus Dirk Schulte	DE	57439	Rapsweg 4	Rapsweg 4	27224091524	2722708427	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1326	421365	PLS100		함형민		함형민	HAM, HYEONG-MIN	KR	15261	경기도 안산시 단원구 예술대학로148(고잔동)새롬빌딩 301호	148, Yesuldaehak-ro, Danwon-gu,	010-4561-6292		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1327	421413	PLS100				박은경	PARK, EUN-KYONG	KR	37721	포항시 북구 중앙로 448	448, Jungang-ro, Buk-gu,	010-3510-3211		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1328	421438	PLS100	119-86-63486	강명진		(주)아주건설	AJ DESIGN ＆ RENOVATION	KR	6256	서울특별시 강남구 도곡로13길 61층 102호 및 2층 전체(역삼동)	38, Teheran-ro 2-gil, Gangnam-gu,	02-6959-2260		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1329	421439	PLS100	610-81-65551	노현우		주식회사대한	DAE HAN CO.,LTD	KR	44780	울산광역시 남구 장생포고래로 291, 1층(매암동)	291, Jangsaengpogorae-ro, Nam-gu,	052-270-1000		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1330	421440	PLS100	505-06-09468	이위정		대신정기화물경주황오영업소	DAESHIN PARCEL SERVICE, INC.	KR	38149	경상북도 경주시 알천남로 258(황오동)	258, Alcheonnam-ro, Gyeongju-si,	054-742-1950		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1331	421527	PLS100				박태경	PARK, TAE-KYONG	KR	37664	경상북도 포항시 남구 효행길53번길 23-5	23-5, Hyohaeng-gil 53beon-gil,Nam-gu,	010-2472-0647		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1332	421567	PLS100	506-82-00896	이종녀		(재) 포항성모병원	POHANG SUNGMO HOSPITAL	KR	37661	경상북도 포항시 남구 대잠동길 17(대잠동)	17, Daejamdong-gil, Nam-gu,	054-260-8194	054-260-8010	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1333	421568	PLS100	423-81-00425	박상훈		주식회사 대한씨앤에스	DAEHAN C&S Co.,Ltd.	KR	51552	경상남도 창원시 성산구 웅남로 760가동(성주동,(주)태평공업창원공장)	760, Ungnam-ro, Seongsan-gu,	055-264-9988	055-264-9966	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1334	421586	PLS100	114-82-09999	크리스찬마커스아놀드		(사) 덜위치칼리지서울리미티드 분사무소	DULWICH COLLEGE LIMITED	KR	6504	서울특별시 서초구 신반포로 15 길 6 (반포동)	6, Sinbanpo-ro 15-gil, Seocho-gu,	02-3015-8555		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1335	1001638	PLS100				JSC - Mir Upakovki	JSC - Mir Upakovki	RU	188650	SertolovoPesochnaya str.	SertolovoPesochnaya str.			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1336	1001645	PLS100				Centre Services Partages	Centre Services Partages	FR	86107	Chatellerault CedexCS20700	Chatellerault CedexCS20700			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1337	1001689	PLS100				InterTransLog Oy	InterTransLog Oy	FI	53500	LappeenrantaTupatallikatu	LappeenrantaTupatallikatu			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1338	1001753	PLS100				경주폐차장	Gyeongju Car Salvage Yard	KR	38039	경상북도 경주시천북면 산업로 4975-60	Gyeongju-siIndustrial Area			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1339	1001828	PLS100				(주)비엠피(B.M.P)	B.M.P Co., Ltd.	KR	44968	울산광역시고연공단2길	UlsanGoyeon Industrial Comple 2-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1340	1001881	PLS100				제이에프에이(JFA)	JFA	KR	42709	대구광역시달서구 달구벌대로226길 10(신당동)	DaeguDalgubeol-daero 226-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1341	1001882	PLS100				(주)영진로지스틱	Youngjin Logistics Co.,Ltd.	KR	78082	경상북도경주시 외동읍 영지로 324	Gyeongju324, Youngji-ro, Oedong-eup			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1342	1001883	PLS100				세진정공	Sejin Jeonggong (Han,Mi-Suk)	KR	68335	울산광역시효문동,아파트형공장지하102호	UlsanFactory B/D B 102			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1343	1001899	PLS100				삼풍공업주식회사	Sampoong Industrial Co., Ltd.	KR	46742	부산부산광역시 기장군 장안읍 장안산단8로 26, 1층	BusanJangansandan, 8-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1344	1001910	PLS100				유성자원	Yoo Sung Ja Won	KR	38419	경산시대경로	GyeongsanDaegyeong-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1345	1001935	PLS100				명진고물상사	Myoung Jin Gomul Sangsa	KR	38419	경주시새안현로	Gyeongju-siSaeanhyeon-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1346	1001939	PLS100				Opel Automobile GmbH GERMANY	Opel Automobile GmbH GERMANY	DE	65423	RusselsheimBahnhofsplatz	RusselsheimBahnhofsplatz			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1347	1001981	PLS100				Prime Plastichem Taiwan Ltd.	Prime Plastichem Taiwan Ltd.	TW	320	Taoyuan12F-8, No. 268, Sec. 1, Gaotiezhanqian W. Rd.	Taoyuan12F-8, No. 268, Sec. 1, Gaotiezhanqian W. Rd.			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1348	1002025	PLS100				영진기술㈜	YoungJin Technology Co., Ltd.	KR	38205	경주시구어공단길	GyeongjuGueogongdan-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1349	1002058	PLS100				에스테크(주)	S-TECH Co., Ltd.	KR	15618	안산경기도 안산시 단원구 첨단로181번길 19	Ansan-si Gyeonggi-do19, Cheomdan-ro 181beon-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1350	1002061	PLS100				에스씨엘 (천안)	SCL Co.,Ltd.	KR	33011	천안충청남도 천안시 다가동 367-5	CheonanTongjeong 4-ro Sinbang			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1351	1002099	PLS100				SAIC USA Inc.	SAIC USA Inc.	US	48009	BirminghamN. Old Woodward Ave	BirminghamN. Old Woodward Ave			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1352	1002167	PLS100				SAS Plastic Omnium Auto Exterieur	SAS Plastic Omnium Auto Exterieur	FR	69007	LyonBoulevard Jules Carteret	LyonBoulevard Jules Carteret			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1353	1002173	PLS100				금성물류(주)	Geumseong Logistics Co.,Ltd	KR	38112	경주경상북도 경주시 초당길 29 (동천동)	GyeongjuChodang-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1354	1002174	PLS100				주식회사 대한씨앤에스	Daehan C&S Co.,Ltd.	KR	51552	경상남도 창원시성산구 웅남로	ChangwonUngnam-ro, Seongsan-gu,			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1355	1002186	PLS100				평화산업(주)	Pyung Hwa Industrial Co., Ltd.	KR	42982	대구 광역시 달성군논공로	Dalseong-gunNongong-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1356	1002206	PLS100				Zhejiang Haiyan Rongwei Electric	Zhejiang Haiyan Rongwei Electric	CN	314300	HaiyanXinhua Rd	HaiyanXinhua Rd			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1357	1002226	PLS100				Bollore Logistics Korea Co., Ltd.	Bollore Logistics Korea Co., Ltd.	KR	4173	SeoulSamgae-ro	SeoulSamgae-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1358	1002240	PLS100				Kuehne+Nagel Ltd.	Kuehne+Nagel Ltd.	KR	4177	SeoulMapo-daero 4da-gil	SeoulMapo-daero 4da-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1359	1002344	PLS100				한국기계연구원	Korea Institute of Machinery	KR	34103	대전대전광역시 유성구 가정북로156(장동)	Yuseong-Gu DaejeonGajeongbuk-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1360	1002346	PLS100				쿠퍼스탠다드코리아 유한회사 플루이드사업부	Cooper Standard Korea Fluid	KR	31710	당진충청남도 당진시 송산면 가곡리 654	DangjinGagok-ri, Songsan-Myeon			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1361	1002455	PLS100				GM Technical Center Korea Ltd.	GM Technical Center Korea Ltd.	KR	21334	IncheonBupyeong-daero	IncheonBupyeong-daero			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1362	1002494	PLS100				(주)한국신요	Shinyoh Korea Co., Ltd.,	KR	4637	서울특별시서울특별시 중구 후암로 110 11층(남대문로5가,서울시티타워)	SeoulHuam-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1363	1002527	PLS100				Plastic Omnium Automotive Sdn. Bhd.	Plastic Omnium Automotive Sdn. Bhd.	MY	42200	Kapar, SelangorJalan Bestari 1/KU 7	Kapar, SelangorJalan Bestari 1/KU 7			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1364	1002637	PLS100				(주)세웅	Saeung Co., Ltd.	KR	38209	경주시문산공단안길	GYEONGJUMunsangongdanan-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1365	1002745	PLS100				(주)패커드코리아	PACKARD KOREA	KR	31038	천안충청남도 천안시 서북구 직산읍 부송상덕길 5-14	Cheonan-siBusongsangdeok-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1366	411241	PLS100	314-17-90786	구한림		지엘인스트루먼트	GL INSTRUMENT	KR	34186	대전광역시 유성구 봉명동536-9홍인오피스텔1618호	HONGIN-OFFICETEL NO. 1618, 536-9BONGMYEONG-DONG, YUSEONG-GUDAEJEON, KOREA	428261793	428261793	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1367	411242	PLS100	503-18-36486	손기극		대아산업	DAEA INDUSTRY	KR	42710	대구광역시 달서구 파호동93-16 성서 3차	SUNGSEO 3RD, 93-16, PAHO-DONGDALSEO-GUDAEGU, KOREA	535871500		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1368	411243	PLS100	505-80-28937	한병익		경주지역인사노무관리자협의회	GYEONGJU EMPLOY & LABOR	KR	38078	경상북도 경주시 황성로64번길 26-4(황성동)	26-4, HWANGSEONG-RO 64BEON-GILGYEONGJU, GYEONGSANGBUK-DO, KOREA	547416601	547416600	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1369	411244	PLS100	119-86-63846	오희범		성화전자(주)	SUNGHWA ELECTRONICS CO.,LTD	KR	8507	서울특별시 금천구 가산디지털1로 128 1005	1005, 128, GASAN DIGITAL 1-ROGEUMCHEON-GUSEOUL, KOREA	28113400	28113408	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1370	411245	PLS100	501-26-69837	류시춘		교성종합상사	KYOSUNG SANGSA	KR	41919	대구광역시 중구 서성로78-1 (서내동)	78-1, SEOSEONG-RO, JUNG-GUDAEGU, KOREA	532559109	532529487	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1371	411246	PLS100	111-81-28971	박용식		상원아이티(주)	SANGWON IT CO.,LTD	KR	4782	서울특별시 성동구 성수동2가300-1, 300-40번지	300-40, 300-1, SEONGSU 2-GA 3-DONGSEONGDONG-GUSEOUL, KOREA	234621881	234623134	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1372	411247	PLS100	505-81-25640	윤영내		(주)에싸	ESSA CO.,LTD	KR	0	경상북도 경주시 동천동588	588, DONGCHEON-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547412188	547750895	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1373	411248	PLS100	610-23-87818	김보성		수성물류	SOOSUNG LOGISTICS(Ulsan)	KR	44757	울산광역시 남구 야음동 7	7, YAEUM-DONG, NAM-GUULSAN, KOREA	522665260	522665261	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1374	411249	PLS100	109-81-63320	박찬흥		(주)파워테크로	POWER TECHRO CO.,LTD	KR	17550	경기도 안성시 공도읍 덕봉서원로 31	31, Deokbongseowon-ro, Gongdo-eup,ANSUNG, GYEONGGI-DO, KOREA	316181932	316181510	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1375	411250	PLS100	514-82-08749	김정태		(재)대구기계부품연구원	DAEGU MACHINERY PART INSTITUTE	KR	42714	대구광역시 달서구 성서공단로11길 32(호림동)	32, Seongseogongdan-ro 11-gil,Dalseo-gu, DAEGU, KOREA	536082112	536082119	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1376	411251	PLS100	620-81-41522	김덕환		주식회사 이노테스	INOTES CO.,LTD	KR	44428	울산광역시 중구 종가로 362-111003호(교동, 울산과학기술징흥센터/그린카기술센터)	362-11, Jongga-ro, Jung-gu	070-8610-5200	070-8610-5383	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1377	411252	PLS100	506-04-70512	박우배 외 1명		한국전기감리	HANGOOK JEONGI GAMRI	KR	37826	경상북도 포항시 남구 상공로96(상도동)	96, SANGGONG-RO, NAM-GU,SIPOHANG, GYEONGSANGBUK-DO, KOREA	542819196	542810016	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1378	411253	PLS100	515-07-35067	김미진외1명		대신금속	DAESHIN METAL	KR	38469	경상북도 경산시 진량읍 공단3로45번지	SAN 45, SINSANG-RI, JILLYANG-EUPGYEONGSAN, GYEONGSANGBUKDO, KOREA	538572224	538572226	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1379	411254	PLS100	505-11-71802	김임석		벧엘닥트	BETHEL DUCT	KR	38108	경상북도 경주시 백률로82번길 42-1(동천동)	42-1, Baekryul-ro 82bungil,Gyeongju, Gyeongsangbuk-do, Korea(Dongcheon-dong)	547765701	547450433	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1380	411255	PLS100	505-81-50436	박찬훈		(주)삼우소방	SAMWOO SOBANG	KR	38023	경상북도 경주시 안강읍안강리 843-10	843-10, ANGANG 5-RI, ANGANG-EUPGYEONGJU, GYEONGSANGBUK-DO, KOREA	547445119	547447119	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
